FECHA,USD,JMD,DOP,MXN,BRL
2020-06-11,1,139.19927978515625,57.97999954223633,21.976980209350586,4.9721999168396
2020-06-12,1,139.2126922607422,57.45000076293945,22.854660034179688,4.974999904632568
2020-06-13,1,139.2126922607422,57.45000076293945,22.854660034179688,4.974999904632568
2020-06-14,1,139.2126922607422,57.45000076293945,22.854660034179688,4.974999904632568
2020-06-15,1,138.9261474609375,58.04999923706055,22.488540649414062,5.047800064086914
2020-06-16,1,138.6837158203125,58.0,22.155460357666016,5.153206825256348
2020-06-17,1,137.77845764160156,58.04999923706055,22.26922035217285,5.243599891662598
2020-06-18,1,138.3395233154297,58.099998474121094,22.341400146484375,5.22790002822876
2020-06-19,1,138.61163330078125,58.04999923706055,22.67639923095703,5.377200126647949
2020-06-20,1,138.61163330078125,58.04999923706055,22.67639923095703,5.377200126647949
2020-06-21,1,138.61163330078125,58.04999923706055,22.67639923095703,5.377200126647949
2020-06-22,1,138.7658233642578,58.209999084472656,22.64150047302246,5.309999942779541
2020-06-23,1,138.67831420898438,58.150001525878906,22.399099349975586,5.2519001960754395
2020-06-24,1,138.91619873046875,58.150001525878906,22.389150619506836,5.151000022888184
2020-06-25,1,137.97438049316406,58.209999084472656,22.790279388427734,5.34660005569458
2020-06-26,1,137.9357147216797,58.209999084472656,22.679399490356445,5.359499931335449
2020-06-27,1,137.9357147216797,58.209999084472656,22.679399490356445,5.359499931335449
2020-06-28,1,137.9357147216797,58.209999084472656,22.679399490356445,5.359499931335449
2020-06-29,1,137.73562622070312,58.20000076293945,23.05470085144043,5.480899810791016
2020-06-30,1,138.21592712402344,58.20000076293945,23.056570053100586,5.402100086212158
2020-07-01,1,138.2629852294922,58.209999084472656,23.004499435424805,5.461699962615967
2020-07-02,1,137.5240020751953,58.209999084472656,22.711599349975586,5.316199779510498
2020-07-03,1,137.41787719726562,58.22999954223633,22.477819442749023,5.35890007019043
2020-07-04,1,137.41787719726562,58.22999954223633,22.477819442749023,5.35890007019043
2020-07-05,1,137.41787719726562,58.22999954223633,22.477819442749023,5.35890007019043
2020-07-06,1,138.2524871826172,58.20000076293945,22.38545036315918,5.311399936676025
